Code,Country,Year,Series,Value
643,Russian Federation,2020,Threatened Species: Total (number),279.00
643,Russian Federation,2021,Threatened Species: Total (number),295.00
646,Rwanda,2004,Threatened Species: Vertebrates (number),30.00
646,Rwanda,2010,Threatened Species: Vertebrates (number),49.00
646,Rwanda,2015,Threatened Species: Vertebrates (number),51.00
646,Rwanda,2018,Threatened Species: Vertebrates (number),52.00
646,Rwanda,2019,Threatened Species: Vertebrates (number),52.00
646,Rwanda,2020,Threatened Species: Vertebrates (number),52.00
646,Rwanda,2021,Threatened Species: Vertebrates (number),54.00
646,Rwanda,2004,Threatened Species: Invertebrates (number),4.00
646,Rwanda,2010,Threatened Species: Invertebrates (number),2.00
646,Rwanda,2015,Threatened Species: Invertebrates (number),2.00
646,Rwanda,2018,Threatened Species: Invertebrates (number),4.00
646,Rwanda,2019,Threatened Species: Invertebrates (number),4.00
646,Rwanda,2020,Threatened Species: Invertebrates (number),4.00
646,Rwanda,2021,Threatened Species: Invertebrates (number),4.00
646,Rwanda,2004,Threatened Species: Plants (number),3.00
646,Rwanda,2010,Threatened Species: Plants (number),4.00
646,Rwanda,2015,Threatened Species: Plants (number),8.00
646,Rwanda,2018,Threatened Species: Plants (number),41.00
646,Rwanda,2019,Threatened Species: Plants (number),71.00
646,Rwanda,2020,Threatened Species: Plants (number),112.00
646,Rwanda,2021,Threatened Species: Plants (number),113.00
646,Rwanda,2004,Threatened Species: Total (number),37.00
646,Rwanda,2010,Threatened Species: Total (number),55.00
646,Rwanda,2015,Threatened Species: Total (number),61.00
646,Rwanda,2018,Threatened Species: Total (number),97.00
646,Rwanda,2019,Threatened Species: Total (number),127.00
646,Rwanda,2020,Threatened Species: Total (number),168.00
646,Rwanda,2021,Threatened Species: Total (number),171.00
652,Saint Barthélemy,2010,Threatened Species: Vertebrates (number),4.00
652,Saint Barthélemy,2015,Threatened Species: Vertebrates (number),16.00
652,Saint Barthélemy,2018,Threatened Species: Vertebrates (number),19.00
652,Saint Barthélemy,2019,Threatened Species: Vertebrates (number),28.00
652,Saint Barthélemy,2020,Threatened Species: Vertebrates (number),31.00
652,Saint Barthélemy,2021,Threatened Species: Vertebrates (number),40.00
652,Saint Barthélemy,2010,Threatened Species: Invertebrates (number),11.00
652,Saint Barthélemy,2015,Threatened Species: Invertebrates (number),11.00
652,Saint Barthélemy,2018,Threatened Species: Invertebrates (number),11.00
652,Saint Barthélemy,2019,Threatened Species: Invertebrates (number),11.00
652,Saint Barthélemy,2020,Threatened Species: Invertebrates (number),11.00
652,Saint Barthélemy,2021,Threatened Species: Invertebrates (number),11.00
652,Saint Barthélemy,2010,Threatened Species: Plants (number),2.00
652,Saint Barthélemy,2015,Threatened Species: Plants (number),2.00
652,Saint Barthélemy,2018,Threatened Species: Plants (number),2.00
652,Saint Barthélemy,2019,Threatened Species: Plants (number),2.00
652,Saint Barthélemy,2020,Threatened Species: Plants (number),2.00
652,Saint Barthélemy,2021,Threatened Species: Plants (number),2.00
652,Saint Barthélemy,2010,Threatened Species: Total (number),17.00
652,Saint Barthélemy,2015,Threatened Species: Total (number),29.00
652,Saint Barthélemy,2018,Threatened Species: Total (number),32.00
652,Saint Barthélemy,2019,Threatened Species: Total (number),41.00
652,Saint Barthélemy,2020,Threatened Species: Total (number),44.00
652,Saint Barthélemy,2021,Threatened Species: Total (number),53.00
654,Saint Helena,2004,Threatened Species: Vertebrates (number),32.00
654,Saint Helena,2010,Threatened Species: Vertebrates (number),31.00
654,Saint Helena,2015,Threatened Species: Vertebrates (number),37.00
654,Saint Helena,2018,Threatened Species: Vertebrates (number),41.00
654,Saint Helena,2019,Threatened Species: Vertebrates (number),42.00
654,Saint Helena,2020,Threatened Species: Vertebrates (number),45.00
654,Saint Helena,2021,Threatened Species: Vertebrates (number),46.00
654,Saint Helena,2004,Threatened Species: Invertebrates (number),2.00
654,Saint Helena,2010,Threatened Species: Invertebrates (number),2.00
654,Saint Helena,2015,Threatened Species: Invertebrates (number),13.00
654,Saint Helena,2018,Threatened Species: Invertebrates (number),33.00
654,Saint Helena,2019,Threatened Species: Invertebrates (number),68.00
654,Saint Helena,2020,Threatened Species: Invertebrates (number),83.00
654,Saint Helena,2021,Threatened Species: Invertebrates (number),97.00
654,Saint Helena,2004,Threatened Species: Plants (number),26.00
654,Saint Helena,2010,Threatened Species: Plants (number),27.00
654,Saint Helena,2015,Threatened Species: Plants (number),30.00
654,Saint Helena,2018,Threatened Species: Plants (number),44.00
654,Saint Helena,2019,Threatened Species: Plants (number),45.00
654,Saint Helena,2020,Threatened Species: Plants (number),45.00
654,Saint Helena,2021,Threatened Species: Plants (number),46.00
654,Saint Helena,2004,Threatened Species: Total (number),60.00
654,Saint Helena,2010,Threatened Species: Total (number),60.00
654,Saint Helena,2015,Threatened Species: Total (number),80.00
654,Saint Helena,2018,Threatened Species: Total (number),118.00
654,Saint Helena,2019,Threatened Species: Total (number),155.00
654,Saint Helena,2020,Threatened Species: Total (number),173.00
654,Saint Helena,2021,Threatened Species: Total (number),189.00
656,Tristan da Cunha,2019,Threatened Species: Invertebrates (number),69.00
656,Tristan da Cunha,2021,Threatened Species: Invertebrates (number),97.00
656,Tristan da Cunha,2019,Threatened Species: Plants (number),45.00
656,Tristan da Cunha,2021,Threatened Species: Plants (number),46.00
656,Tristan da Cunha,2019,Threatened Species: Total (number),156.00
656,Tristan da Cunha,2021,Threatened Species: Total (number),189.00
659,Saint Kitts and Nevis,2004,Threatened Species: Vertebrates (number),17.00
659,Saint Kitts and Nevis,2010,Threatened Species: Vertebrates (number),24.00
659,Saint Kitts and Nevis,2015,Threatened Species: Vertebrates (number),39.00
659,Saint Kitts and Nevis,2018,Threatened Species: Vertebrates (number),40.00
659,Saint Kitts and Nevis,2019,Threatened Species: Vertebrates (number),43.00
659,Saint Kitts and Nevis,2020,Threatened Species: Vertebrates (number),45.00
659,Saint Kitts and Nevis,2021,Threatened Species: Vertebrates (number),56.00
659,Saint Kitts and Nevis,2004,Threatened Species: Invertebrates (number),0.00
659,Saint Kitts and Nevis,2010,Threatened Species: Invertebrates (number),10.00
659,Saint Kitts and Nevis,2015,Threatened Species: Invertebrates (number),10.00
659,Saint Kitts and Nevis,2018,Threatened Species: Invertebrates (number),10.00
659,Saint Kitts and Nevis,2019,Threatened Species: Invertebrates (number),10.00
659,Saint Kitts and Nevis,2020,Threatened Species: Invertebrates (number),10.00
659,Saint Kitts and Nevis,2021,Threatened Species: Invertebrates (number),10.00
659,Saint Kitts and Nevis,2004,Threatened Species: Plants (number),2.00
659,Saint Kitts and Nevis,2010,Threatened Species: Plants (number),2.00
659,Saint Kitts and Nevis,2015,Threatened Species: Plants (number),2.00
659,Saint Kitts and Nevis,2018,Threatened Species: Plants (number),2.00
659,Saint Kitts and Nevis,2019,Threatened Species: Plants (number),2.00
659,Saint Kitts and Nevis,2020,Threatened Species: Plants (number),2.00
659,Saint Kitts and Nevis,2021,Threatened Species: Plants (number),4.00
659,Saint Kitts and Nevis,2004,Threatened Species: Total (number),19.00
659,Saint Kitts and Nevis,2010,Threatened Species: Total (number),36.00
659,Saint Kitts and Nevis,2015,Threatened Species: Total (number),51.00
659,Saint Kitts and Nevis,2018,Threatened Species: Total (number),52.00
659,Saint Kitts and Nevis,2019,Threatened Species: Total (number),55.00
659,Saint Kitts and Nevis,2020,Threatened Species: Total (number),57.00
659,Saint Kitts and Nevis,2021,Threatened Species: Total (number),70.00
660,Anguilla,2004,Threatened Species: Vertebrates (number),15.00
660,Anguilla,2010,Threatened Species: Vertebrates (number),20.00
660,Anguilla,2015,Threatened Species: Vertebrates (number),37.00
660,Anguilla,2018,Threatened Species: Vertebrates (number),40.00
660,Anguilla,2019,Threatened Species: Vertebrates (number),43.00
660,Anguilla,2020,Threatened Species: Vertebrates (number),47.00
660,Anguilla,2021,Threatened Species: Vertebrates (number),56.00
660,Anguilla,2004,Threatened Species: Invertebrates (number),0.00
660,Anguilla,2010,Threatened Species: Invertebrates (number),10.00
660,Anguilla,2015,Threatened Species: Invertebrates (number),10.00
660,Anguilla,2018,Threatened Species: Invertebrates (number),10.00
660,Anguilla,2019,Threatened Species: Invertebrates (number),10.00
660,Anguilla,2020,Threatened Species: Invertebrates (number),10.00
660,Anguilla,2021,Threatened Species: Invertebrates (number),10.00
660,Anguilla,2004,Threatened Species: Plants (number),3.00
660,Anguilla,2010,Threatened Species: Plants (number),3.00
660,Anguilla,2015,Threatened Species: Plants (number),4.00
660,Anguilla,2018,Threatened Species: Plants (number),4.00
660,Anguilla,2019,Threatened Species: Plants (number),4.00
660,Anguilla,2020,Threatened Species: Plants (number),3.00
660,Anguilla,2021,Threatened Species: Plants (number),3.00
660,Anguilla,2004,Threatened Species: Total (number),18.00
660,Anguilla,2010,Threatened Species: Total (number),33.00
660,Anguilla,2015,Threatened Species: Total (number),51.00
660,Anguilla,2018,Threatened Species: Total (number),54.00
660,Anguilla,2019,Threatened Species: Total (number),57.00
660,Anguilla,2020,Threatened Species: Total (number),60.00
660,Anguilla,2021,Threatened Species: Total (number),69.00
662,Saint Lucia,2004,Threatened Species: Vertebrates (number),23.00
662,Saint Lucia,2010,Threatened Species: Vertebrates (number),29.00
662,Saint Lucia,2015,Threatened Species: Vertebrates (number),41.00
662,Saint Lucia,2018,Threatened Species: Vertebrates (number),45.00
662,Saint Lucia,2019,Threatened Species: Vertebrates (number),48.00
662,Saint Lucia,2020,Threatened Species: Vertebrates (number),50.00
662,Saint Lucia,2021,Threatened Species: Vertebrates (number),63.00
662,Saint Lucia,2004,Threatened Species: Invertebrates (number),0.00
662,Saint Lucia,2010,Threatened Species: Invertebrates (number),11.00
662,Saint Lucia,2015,Threatened Species: Invertebrates (number),11.00
662,Saint Lucia,2018,Threatened Species: Invertebrates (number),11.00
662,Saint Lucia,2019,Threatened Species: Invertebrates (number),11.00
662,Saint Lucia,2020,Threatened Species: Invertebrates (number),11.00
662,Saint Lucia,2021,Threatened Species: Invertebrates (number),11.00
662,Saint Lucia,2004,Threatened Species: Plants (number),6.00
662,Saint Lucia,2010,Threatened Species: Plants (number),6.00
662,Saint Lucia,2015,Threatened Species: Plants (number),6.00
662,Saint Lucia,2018,Threatened Species: Plants (number),6.00
662,Saint Lucia,2019,Threatened Species: Plants (number),8.00
662,Saint Lucia,2020,Threatened Species: Plants (number),8.00
662,Saint Lucia,2021,Threatened Species: Plants (number),11.00
662,Saint Lucia,2004,Threatened Species: Total (number),29.00
662,Saint Lucia,2010,Threatened Species: Total (number),46.00
662,Saint Lucia,2015,Threatened Species: Total (number),58.00
662,Saint Lucia,2018,Threatened Species: Total (number),62.00
662,Saint Lucia,2019,Threatened Species: Total (number),67.00
662,Saint Lucia,2020,Threatened Species: Total (number),69.00
662,Saint Lucia,2021,Threatened Species: Total (number),85.00
663,Saint Martin (French part),2010,Threatened Species: Vertebrates (number),4.00
663,Saint Martin (French part),2015,Threatened Species: Vertebrates (number),38.00
663,Saint Martin (French part),2018,Threatened Species: Vertebrates (number),40.00
663,Saint Martin (French part),2019,Threatened Species: Vertebrates (number),43.00
663,Saint Martin (French part),2020,Threatened Species: Vertebrates (number),46.00
663,Saint Martin (French part),2021,Threatened Species: Vertebrates (number),53.00
663,Saint Martin (French part),2010,Threatened Species: Invertebrates (number),11.00
663,Saint Martin (French part),2015,Threatened Species: Invertebrates (number),10.00
663,Saint Martin (French part),2018,Threatened Species: Invertebrates (number),10.00
663,Saint Martin (French part),2019,Threatened Species: Invertebrates (number),10.00
663,Saint Martin (French part),2020,Threatened Species: Invertebrates (number),10.00
663,Saint Martin (French part),2021,Threatened Species: Invertebrates (number),10.00
663,Saint Martin (French part),2010,Threatened Species: Plants (number),2.00
663,Saint Martin (French part),2015,Threatened Species: Plants (number),3.00
663,Saint Martin (French part),2018,Threatened Species: Plants (number),3.00
663,Saint Martin (French part),2019,Threatened Species: Plants (number),3.00
663,Saint Martin (French part),2020,Threatened Species: Plants (number),3.00
663,Saint Martin (French part),2021,Threatened Species: Plants (number),2.00
663,Saint Martin (French part),2010,Threatened Species: Total (number),17.00
663,Saint Martin (French part),2015,Threatened Species: Total (number),51.00
663,Saint Martin (French part),2018,Threatened Species: Total (number),53.00
663,Saint Martin (French part),2019,Threatened Species: Total (number),56.00
663,Saint Martin (French part),2020,Threatened Species: Total (number),59.00
663,Saint Martin (French part),2021,Threatened Species: Total (number),65.00
666,Saint Pierre and Miquelon,2004,Threatened Species: Vertebrates (number),2.00
666,Saint Pierre and Miquelon,2010,Threatened Species: Vertebrates (number),4.00
666,Saint Pierre and Miquelon,2015,Threatened Species: Vertebrates (number),7.00
666,Saint Pierre and Miquelon,2018,Threatened Species: Vertebrates (number),14.00
666,Saint Pierre and Miquelon,2019,Threatened Species: Vertebrates (number),16.00
666,Saint Pierre and Miquelon,2020,Threatened Species: Vertebrates (number),19.00
666,Saint Pierre and Miquelon,2021,Threatened Species: Vertebrates (number),23.00
666,Saint Pierre and Miquelon,2004,Threatened Species: Invertebrates (number),0.00
666,Saint Pierre and Miquelon,2010,Threatened Species: Invertebrates (number),0.00
666,Saint Pierre and Miquelon,2015,Threatened Species: Invertebrates (number),0.00
666,Saint Pierre and Miquelon,2018,Threatened Species: Invertebrates (number),0.00
666,Saint Pierre and Miquelon,2019,Threatened Species: Invertebrates (number),0.00
666,Saint Pierre and Miquelon,2020,Threatened Species: Invertebrates (number),0.00
666,Saint Pierre and Miquelon,2021,Threatened Species: Invertebrates (number),0.00
666,Saint Pierre and Miquelon,2004,Threatened Species: Plants (number),0.00
666,Saint Pierre and Miquelon,2010,Threatened Species: Plants (number),0.00
666,Saint Pierre and Miquelon,2015,Threatened Species: Plants (number),0.00
666,Saint Pierre and Miquelon,2018,Threatened Species: Plants (number),0.00
666,Saint Pierre and Miquelon,2019,Threatened Species: Plants (number),0.00
666,Saint Pierre and Miquelon,2020,Threatened Species: Plants (number),0.00
666,Saint Pierre and Miquelon,2021,Threatened Species: Plants (number),0.00
666,Saint Pierre and Miquelon,2004,Threatened Species: Total (number),2.00
666,Saint Pierre and Miquelon,2010,Threatened Species: Total (number),4.00
666,Saint Pierre and Miquelon,2015,Threatened Species: Total (number),7.00
666,Saint Pierre and Miquelon,2018,Threatened Species: Total (number),14.00
666,Saint Pierre and Miquelon,2019,Threatened Species: Total (number),16.00
666,Saint Pierre and Miquelon,2020,Threatened Species: Total (number),19.00
666,Saint Pierre and Miquelon,2021,Threatened Species: Total (number),23.00
670,Saint Vincent & Grenadines,2004,Threatened Species: Vertebrates (number),20.00
670,Saint Vincent & Grenadines,2010,Threatened Species: Vertebrates (number),24.00
670,Saint Vincent & Grenadines,2015,Threatened Species: Vertebrates (number),39.00
670,Saint Vincent & Grenadines,2018,Threatened Species: Vertebrates (number),44.00
670,Saint Vincent & Grenadines,2019,Threatened Species: Vertebrates (number),45.00
670,Saint Vincent & Grenadines,2020,Threatened Species: Vertebrates (number),50.00
670,Saint Vincent & Grenadines,2021,Threatened Species: Vertebrates (number),61.00
670,Saint Vincent & Grenadines,2004,Threatened Species: Invertebrates (number),0.00
670,Saint Vincent & Grenadines,2010,Threatened Species: Invertebrates (number),10.00
670,Saint Vincent & Grenadines,2015,Threatened Species: Invertebrates (number),10.00
670,Saint Vincent & Grenadines,2018,Threatened Species: Invertebrates (number),10.00
670,Saint Vincent & Grenadines,2019,Threatened Species: Invertebrates (number),10.00
670,Saint Vincent & Grenadines,2020,Threatened Species: Invertebrates (number),10.00
670,Saint Vincent & Grenadines,2021,Threatened Species: Invertebrates (number),10.00
670,Saint Vincent & Grenadines,2004,Threatened Species: Plants (number),4.00
670,Saint Vincent & Grenadines,2010,Threatened Species: Plants (number),4.00
670,Saint Vincent & Grenadines,2015,Threatened Species: Plants (number),5.00
670,Saint Vincent & Grenadines,2018,Threatened Species: Plants (number),5.00
670,Saint Vincent & Grenadines,2019,Threatened Species: Plants (number),6.00
670,Saint Vincent & Grenadines,2020,Threatened Species: Plants (number),5.00
670,Saint Vincent & Grenadines,2021,Threatened Species: Plants (number),7.00
670,Saint Vincent & Grenadines,2004,Threatened Species: Total (number),24.00
670,Saint Vincent & Grenadines,2010,Threatened Species: Total (number),38.00
670,Saint Vincent & Grenadines,2015,Threatened Species: Total (number),54.00
670,Saint Vincent & Grenadines,2018,Threatened Species: Total (number),59.00
670,Saint Vincent & Grenadines,2019,Threatened Species: Total (number),61.00
670,Saint Vincent & Grenadines,2020,Threatened Species: Total (number),65.00
670,Saint Vincent & Grenadines,2021,Threatened Species: Total (number),78.00
674,San Marino,2010,Threatened Species: Vertebrates (number),0.00
674,San Marino,2015,Threatened Species: Vertebrates (number),0.00
674,San Marino,2018,Threatened Species: Vertebrates (number),0.00
674,San Marino,2019,Threatened Species: Vertebrates (number),0.00
674,San Marino,2020,Threatened Species: Vertebrates (number),1.00
674,San Marino,2021,Threatened Species: Vertebrates (number),3.00
674,San Marino,2010,Threatened Species: Invertebrates (number),0.00
674,San Marino,2015,Threatened Species: Invertebrates (number),1.00
674,San Marino,2018,Threatened Species: Invertebrates (number),1.00
674,San Marino,2019,Threatened Species: Invertebrates (number),1.00
674,San Marino,2020,Threatened Species: Invertebrates (number),1.00
674,San Marino,2021,Threatened Species: Invertebrates (number),1.00
674,San Marino,2010,Threatened Species: Plants (number),0.00
674,San Marino,2015,Threatened Species: Plants (number),0.00
674,San Marino,2018,Threatened Species: Plants (number),0.00
674,San Marino,2019,Threatened Species: Plants (number),0.00
674,San Marino,2020,Threatened Species: Plants (number),0.00
674,San Marino,2021,Threatened Species: Plants (number),0.00
674,San Marino,2010,Threatened Species: Total (number),0.00
674,San Marino,2015,Threatened Species: Total (number),1.00
674,San Marino,2018,Threatened Species: Total (number),1.00
674,San Marino,2019,Threatened Species: Total (number),1.00
674,San Marino,2020,Threatened Species: Total (number),2.00
674,San Marino,2021,Threatened Species: Total (number),4.00
678,Sao Tome and Principe,2004,Threatened Species: Vertebrates (number),24.00
678,Sao Tome and Principe,2010,Threatened Species: Vertebrates (number),33.00
678,Sao Tome and Principe,2015,Threatened Species: Vertebrates (number),38.00
678,Sao Tome and Principe,2018,Threatened Species: Vertebrates (number),51.00
678,Sao Tome and Principe,2019,Threatened Species: Vertebrates (number),51.00
678,Sao Tome and Principe,2020,Threatened Species: Vertebrates (number),55.00
678,Sao Tome and Principe,2021,Threatened Species: Vertebrates (number),57.00
678,Sao Tome and Principe,2004,Threatened Species: Invertebrates (number),2.00
678,Sao Tome and Principe,2010,Threatened Species: Invertebrates (number),2.00
678,Sao Tome and Principe,2015,Threatened Species: Invertebrates (number),5.00
678,Sao Tome and Principe,2018,Threatened Species: Invertebrates (number),4.00
678,Sao Tome and Principe,2019,Threatened Species: Invertebrates (number),4.00
678,Sao Tome and Principe,2020,Threatened Species: Invertebrates (number),4.00
678,Sao Tome and Principe,2021,Threatened Species: Invertebrates (number),5.00
678,Sao Tome and Principe,2004,Threatened Species: Plants (number),35.00
678,Sao Tome and Principe,2010,Threatened Species: Plants (number),35.00
678,Sao Tome and Principe,2015,Threatened Species: Plants (number),38.00
678,Sao Tome and Principe,2018,Threatened Species: Plants (number),49.00
678,Sao Tome and Principe,2019,Threatened Species: Plants (number),49.00
678,Sao Tome and Principe,2020,Threatened Species: Plants (number),49.00
678,Sao Tome and Principe,2021,Threatened Species: Plants (number),54.00
678,Sao Tome and Principe,2004,Threatened Species: Total (number),61.00
678,Sao Tome and Principe,2010,Threatened Species: Total (number),70.00
678,Sao Tome and Principe,2015,Threatened Species: Total (number),81.00
678,Sao Tome and Principe,2018,Threatened Species: Total (number),104.00
678,Sao Tome and Principe,2019,Threatened Species: Total (number),104.00
678,Sao Tome and Principe,2020,Threatened Species: Total (number),108.00
678,Sao Tome and Principe,2021,Threatened Species: Total (number),116.00
682,Saudi Arabia,2004,Threatened Species: Vertebrates (number),37.00
682,Saudi Arabia,2010,Threatened Species: Vertebrates (number),47.00
682,Saudi Arabia,2015,Threatened Species: Vertebrates (number),57.00
682,Saudi Arabia,2018,Threatened Species: Vertebrates (number),69.00
682,Saudi Arabia,2019,Threatened Species: Vertebrates (number),77.00
682,Saudi Arabia,2020,Threatened Species: Vertebrates (number),80.00
682,Saudi Arabia,2021,Threatened Species: Vertebrates (number),96.00
682,Saudi Arabia,2004,Threatened Species: Invertebrates (number),1.00
682,Saudi Arabia,2010,Threatened Species: Invertebrates (number),53.00
682,Saudi Arabia,2015,Threatened Species: Invertebrates (number),59.00
682,Saudi Arabia,2018,Threatened Species: Invertebrates (number),59.00
682,Saudi Arabia,2019,Threatened Species: Invertebrates (number),60.00
682,Saudi Arabia,2020,Threatened Species: Invertebrates (number),60.00
682,Saudi Arabia,2021,Threatened Species: Invertebrates (number),60.00
682,Saudi Arabia,2004,Threatened Species: Plants (number),3.00
682,Saudi Arabia,2010,Threatened Species: Plants (number),3.00
682,Saudi Arabia,2015,Threatened Species: Plants (number),3.00
682,Saudi Arabia,2018,Threatened Species: Plants (number),4.00
682,Saudi Arabia,2019,Threatened Species: Plants (number),4.00
682,Saudi Arabia,2020,Threatened Species: Plants (number),4.00
682,Saudi Arabia,2021,Threatened Species: Plants (number),4.00
682,Saudi Arabia,2004,Threatened Species: Total (number),41.00
682,Saudi Arabia,2010,Threatened Species: Total (number),103.00
682,Saudi Arabia,2015,Threatened Species: Total (number),119.00
682,Saudi Arabia,2018,Threatened Species: Total (number),132.00
682,Saudi Arabia,2019,Threatened Species: Total (number),141.00
682,Saudi Arabia,2020,Threatened Species: Total (number),144.00
682,Saudi Arabia,2021,Threatened Species: Total (number),160.00
686,Senegal,2004,Threatened Species: Vertebrates (number),40.00
686,Senegal,2010,Threatened Species: Vertebrates (number),72.00
686,Senegal,2015,Threatened Species: Vertebrates (number),82.00
686,Senegal,2018,Threatened Species: Vertebrates (number),101.00
686,Senegal,2019,Threatened Species: Vertebrates (number),106.00
686,Senegal,2020,Threatened Species: Vertebrates (number),109.00
686,Senegal,2021,Threatened Species: Vertebrates (number),124.00
686,Senegal,2004,Threatened Species: Invertebrates (number),0.00
686,Senegal,2010,Threatened Species: Invertebrates (number),1.00
686,Senegal,2015,Threatened Species: Invertebrates (number),13.00
686,Senegal,2018,Threatened Species: Invertebrates (number),13.00
686,Senegal,2019,Threatened Species: Invertebrates (number),13.00
686,Senegal,2020,Threatened Species: Invertebrates (number),13.00
686,Senegal,2021,Threatened Species: Invertebrates (number),16.00
686,Senegal,2004,Threatened Species: Plants (number),7.00
686,Senegal,2010,Threatened Species: Plants (number),9.00
686,Senegal,2015,Threatened Species: Plants (number),11.00
686,Senegal,2018,Threatened Species: Plants (number),13.00
686,Senegal,2019,Threatened Species: Plants (number),20.00
686,Senegal,2020,Threatened Species: Plants (number),23.00
686,Senegal,2021,Threatened Species: Plants (number),22.00
686,Senegal,2004,Threatened Species: Total (number),47.00
686,Senegal,2010,Threatened Species: Total (number),82.00
686,Senegal,2015,Threatened Species: Total (number),106.00
686,Senegal,2018,Threatened Species: Total (number),127.00
686,Senegal,2019,Threatened Species: Total (number),139.00
686,Senegal,2020,Threatened Species: Total (number),145.00
686,Senegal,2021,Threatened Species: Total (number),162.00
688,Serbia,2010,Threatened Species: Vertebrates (number),29.00
688,Serbia,2015,Threatened Species: Vertebrates (number),29.00
688,Serbia,2018,Threatened Species: Vertebrates (number),35.00
688,Serbia,2019,Threatened Species: Vertebrates (number),35.00
688,Serbia,2020,Threatened Species: Vertebrates (number),35.00
688,Serbia,2021,Threatened Species: Vertebrates (number),37.00
688,Serbia,2010,Threatened Species: Invertebrates (number),16.00
688,Serbia,2015,Threatened Species: Invertebrates (number),22.00
688,Serbia,2018,Threatened Species: Invertebrates (number),35.00
688,Serbia,2019,Threatened Species: Invertebrates (number),35.00
688,Serbia,2020,Threatened Species: Invertebrates (number),35.00
688,Serbia,2021,Threatened Species: Invertebrates (number),34.00
688,Serbia,2010,Threatened Species: Plants (number),1.00
688,Serbia,2015,Threatened Species: Plants (number),5.00
688,Serbia,2018,Threatened Species: Plants (number),7.00
688,Serbia,2019,Threatened Species: Plants (number),14.00
688,Serbia,2020,Threatened Species: Plants (number),16.00
688,Serbia,2021,Threatened Species: Plants (number),16.00
688,Serbia,2010,Threatened Species: Total (number),46.00
688,Serbia,2015,Threatened Species: Total (number),56.00
688,Serbia,2018,Threatened Species: Total (number),77.00
688,Serbia,2019,Threatened Species: Total (number),84.00
688,Serbia,2020,Threatened Species: Total (number),86.00
688,Serbia,2021,Threatened Species: Total (number),87.00
690,Seychelles,2004,Threatened Species: Vertebrates (number),35.00
690,Seychelles,2010,Threatened Species: Vertebrates (number),45.00
690,Seychelles,2015,Threatened Species: Vertebrates (number),54.00
690,Seychelles,2018,Threatened Species: Vertebrates (number),58.00
690,Seychelles,2019,Threatened Species: Vertebrates (number),64.00
690,Seychelles,2020,Threatened Species: Vertebrates (number),68.00
690,Seychelles,2021,Threatened Species: Vertebrates (number),74.00
690,Seychelles,2004,Threatened Species: Invertebrates (number),4.00
690,Seychelles,2010,Threatened Species: Invertebrates (number),100.00
690,Seychelles,2015,Threatened Species: Invertebrates (number),319.00
690,Seychelles,2018,Threatened Species: Invertebrates (number),320.00
690,Seychelles,2019,Threatened Species: Invertebrates (number),321.00
690,Seychelles,2020,Threatened Species: Invertebrates (number),321.00
690,Seychelles,2021,Threatened Species: Invertebrates (number),322.00
690,Seychelles,2004,Threatened Species: Plants (number),45.00
690,Seychelles,2010,Threatened Species: Plants (number),45.00
690,Seychelles,2015,Threatened Species: Plants (number),62.00
690,Seychelles,2018,Threatened Species: Plants (number),61.00
690,Seychelles,2019,Threatened Species: Plants (number),61.00
690,Seychelles,2020,Threatened Species: Plants (number),62.00
690,Seychelles,2021,Threatened Species: Plants (number),61.00
690,Seychelles,2004,Threatened Species: Total (number),84.00
690,Seychelles,2010,Threatened Species: Total (number),190.00
690,Seychelles,2015,Threatened Species: Total (number),435.00
690,Seychelles,2018,Threatened Species: Total (number),439.00
690,Seychelles,2019,Threatened Species: Total (number),446.00
690,Seychelles,2020,Threatened Species: Total (number),451.00
690,Seychelles,2021,Threatened Species: Total (number),457.00
694,Sierra Leone,2004,Threatened Species: Vertebrates (number),35.00
694,Sierra Leone,2010,Threatened Species: Vertebrates (number),77.00
694,Sierra Leone,2015,Threatened Species: Vertebrates (number),92.00
694,Sierra Leone,2018,Threatened Species: Vertebrates (number),105.00
694,Sierra Leone,2019,Threatened Species: Vertebrates (number),110.00
694,Sierra Leone,2020,Threatened Species: Vertebrates (number),111.00
694,Sierra Leone,2021,Threatened Species: Vertebrates (number),125.00
694,Sierra Leone,2004,Threatened Species: Invertebrates (number),4.00
694,Sierra Leone,2010,Threatened Species: Invertebrates (number),6.00
694,Sierra Leone,2015,Threatened Species: Invertebrates (number),8.00
694,Sierra Leone,2018,Threatened Species: Invertebrates (number),8.00
694,Sierra Leone,2019,Threatened Species: Invertebrates (number),8.00
694,Sierra Leone,2020,Threatened Species: Invertebrates (number),8.00
694,Sierra Leone,2021,Threatened Species: Invertebrates (number),12.00
694,Sierra Leone,2004,Threatened Species: Plants (number),47.00
694,Sierra Leone,2010,Threatened Species: Plants (number),48.00
694,Sierra Leone,2015,Threatened Species: Plants (number),58.00
694,Sierra Leone,2018,Threatened Species: Plants (number),71.00
694,Sierra Leone,2019,Threatened Species: Plants (number),111.00
694,Sierra Leone,2020,Threatened Species: Plants (number),117.00
694,Sierra Leone,2021,Threatened Species: Plants (number),122.00
694,Sierra Leone,2004,Threatened Species: Total (number),86.00
694,Sierra Leone,2010,Threatened Species: Total (number),131.00
694,Sierra Leone,2015,Threatened Species: Total (number),158.00
694,Sierra Leone,2018,Threatened Species: Total (number),184.00
694,Sierra Leone,2019,Threatened Species: Total (number),229.00
694,Sierra Leone,2020,Threatened Species: Total (number),236.00
